tx_hash,sending_wallet,receiving_wallet,transaction_amount,coin_type,date_sent,time_sent,sending_wallet_source,receiving_wallet_source,input_addresses,output_addresses,total_input_value,total_output_value,fee
24ee9b5128b6925b46ab1aeaa63d8f0110852714709e575a5cf6b89a0319dcaa,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1q724v99wkgntjfnh9xlg2e6yscml28eumtajm6e,0.0027867,BTC,2022-06-29,00:13:40,Hacker DB,Blockchain.info,"['bc1q724v99wkgntjfnh9xlg2e6yscml28eumtajm6e', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1q724v99wkgntjfnh9xlg2e6yscml28eumtajm6e', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c']","['372ZxhhqiJuhzdBPx2cCZL9oVTWabx9n4v', 'bc1q724v99wkgntjfnh9xlg2e6yscml28eumtajm6e']",0.02693397,0.0267867,0.00014727
01c9fc90362af15c79a99661784d3cdc85a0db0d496d59d2054d0793c59bb12a,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qdp320y2wwya9l9gj2pucnfr5m34hdhlm58srcu,0.00559219,BTC,2022-06-29,00:27:01,Hacker DB,Blockchain.info,"['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c']","['bc1qdp320y2wwya9l9gj2pucnfr5m34hdhlm58srcu', '1PhuEzESES9sMvEyXyEUum7pQiUYauGAq9']",0.02569728,0.02559219,0.00010509
01c9fc90362af15c79a99661784d3cdc85a0db0d496d59d2054d0793c59bb12a,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,1PhuEzESES9sMvEyXyEUum7pQiUYauGAq9,0.02,BTC,2022-06-29,00:27:01,Hacker DB,Blockchain.info,"['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c']","['bc1qdp320y2wwya9l9gj2pucnfr5m34hdhlm58srcu', '1PhuEzESES9sMvEyXyEUum7pQiUYauGAq9']",0.02569728,0.02559219,0.00010509
3b1defe970a3dfa95877260eec410691aef16c90c4b54e1030f1ea3fd6e85e29,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,0.00816466,BTC,2022-06-19,05:40:47,Hacker DB,Blockchain.info,['bc1q22hp7n28whk5h94z93vm05hfx2zxs8ca9gglk7'],"['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1q22hp7n28whk5h94z93vm05hfx2zxs8ca9gglk7']",2.04173622,2.041709,2.722e-05
3b1defe970a3dfa95877260eec410691aef16c90c4b54e1030f1ea3fd6e85e29,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1q22hp7n28whk5h94z93vm05hfx2zxs8ca9gglk7,2.03354434,BTC,2022-06-19,05:40:47,Hacker DB,Blockchain.info,['bc1q22hp7n28whk5h94z93vm05hfx2zxs8ca9gglk7'],"['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1q22hp7n28whk5h94z93vm05hfx2zxs8ca9gglk7']",2.04173622,2.041709,2.722e-05
92dd0520f8da54f90b6c6839e6090e4b90fd812b125c355edd0d0d0df912dddd,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,0.01220048,BTC,2022-06-18,08:07:42,Hacker DB,Blockchain.info,['12vyPbfJid3p5Ur3t4q4gdHYaQmxTRTrrW'],"['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qjq05wte6jgq046fpz4frqvwdackqndu040q5cz', '3NPcq7LcE5zqS22kqzJnbC75PRWq7dQCxu', '3Md34Qt9htztRjetdsLWHZh33G1ViPzEvE', '1HKNRzqTELGYQQGFLMB37dtFVNWLKpePhi', '3LiuxZms1oSMJVzJSUP4vvTyrBbBP36TQP', 'bc1qq7h49rthqwce5g2sa67y0kl6wahgf3v8rjdean', '374o5HDfBYNPymi7crZeJTXuEEiHj47iVR']",0.17,0.16989823,0.00010177
92dd0520f8da54f90b6c6839e6090e4b90fd812b125c355edd0d0d0df912dddd,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qjq05wte6jgq046fpz4frqvwdackqndu040q5cz,0.02417,BTC,2022-06-18,08:07:42,Hacker DB,Blockchain.info,['12vyPbfJid3p5Ur3t4q4gdHYaQmxTRTrrW'],"['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qjq05wte6jgq046fpz4frqvwdackqndu040q5cz', '3NPcq7LcE5zqS22kqzJnbC75PRWq7dQCxu', '3Md34Qt9htztRjetdsLWHZh33G1ViPzEvE', '1HKNRzqTELGYQQGFLMB37dtFVNWLKpePhi', '3LiuxZms1oSMJVzJSUP4vvTyrBbBP36TQP', 'bc1qq7h49rthqwce5g2sa67y0kl6wahgf3v8rjdean', '374o5HDfBYNPymi7crZeJTXuEEiHj47iVR']",0.17,0.16989823,0.00010177
92dd0520f8da54f90b6c6839e6090e4b90fd812b125c355edd0d0d0df912dddd,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,3NPcq7LcE5zqS22kqzJnbC75PRWq7dQCxu,0.012,BTC,2022-06-18,08:07:42,Hacker DB,Blockchain.info,['12vyPbfJid3p5Ur3t4q4gdHYaQmxTRTrrW'],"['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qjq05wte6jgq046fpz4frqvwdackqndu040q5cz', '3NPcq7LcE5zqS22kqzJnbC75PRWq7dQCxu', '3Md34Qt9htztRjetdsLWHZh33G1ViPzEvE', '1HKNRzqTELGYQQGFLMB37dtFVNWLKpePhi', '3LiuxZms1oSMJVzJSUP4vvTyrBbBP36TQP', 'bc1qq7h49rthqwce5g2sa67y0kl6wahgf3v8rjdean', '374o5HDfBYNPymi7crZeJTXuEEiHj47iVR']",0.17,0.16989823,0.00010177
92dd0520f8da54f90b6c6839e6090e4b90fd812b125c355edd0d0d0df912dddd,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,3Md34Qt9htztRjetdsLWHZh33G1ViPzEvE,0.00413059,BTC,2022-06-18,08:07:42,Hacker DB,Blockchain.info,['12vyPbfJid3p5Ur3t4q4gdHYaQmxTRTrrW'],"['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qjq05wte6jgq046fpz4frqvwdackqndu040q5cz', '3NPcq7LcE5zqS22kqzJnbC75PRWq7dQCxu', '3Md34Qt9htztRjetdsLWHZh33G1ViPzEvE', '1HKNRzqTELGYQQGFLMB37dtFVNWLKpePhi', '3LiuxZms1oSMJVzJSUP4vvTyrBbBP36TQP', 'bc1qq7h49rthqwce5g2sa67y0kl6wahgf3v8rjdean', '374o5HDfBYNPymi7crZeJTXuEEiHj47iVR']",0.17,0.16989823,0.00010177
92dd0520f8da54f90b6c6839e6090e4b90fd812b125c355edd0d0d0df912dddd,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,1HKNRzqTELGYQQGFLMB37dtFVNWLKpePhi,1.525e-05,BTC,2022-06-18,08:07:42,Hacker DB,Blockchain.info,['12vyPbfJid3p5Ur3t4q4gdHYaQmxTRTrrW'],"['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qjq05wte6jgq046fpz4frqvwdackqndu040q5cz', '3NPcq7LcE5zqS22kqzJnbC75PRWq7dQCxu', '3Md34Qt9htztRjetdsLWHZh33G1ViPzEvE', '1HKNRzqTELGYQQGFLMB37dtFVNWLKpePhi', '3LiuxZms1oSMJVzJSUP4vvTyrBbBP36TQP', 'bc1qq7h49rthqwce5g2sa67y0kl6wahgf3v8rjdean', '374o5HDfBYNPymi7crZeJTXuEEiHj47iVR']",0.17,0.16989823,0.00010177
92dd0520f8da54f90b6c6839e6090e4b90fd812b125c355edd0d0d0df912dddd,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,3LiuxZms1oSMJVzJSUP4vvTyrBbBP36TQP,0.02446,BTC,2022-06-18,08:07:42,Hacker DB,Blockchain.info,['12vyPbfJid3p5Ur3t4q4gdHYaQmxTRTrrW'],"['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qjq05wte6jgq046fpz4frqvwdackqndu040q5cz', '3NPcq7LcE5zqS22kqzJnbC75PRWq7dQCxu', '3Md34Qt9htztRjetdsLWHZh33G1ViPzEvE', '1HKNRzqTELGYQQGFLMB37dtFVNWLKpePhi', '3LiuxZms1oSMJVzJSUP4vvTyrBbBP36TQP', 'bc1qq7h49rthqwce5g2sa67y0kl6wahgf3v8rjdean', '374o5HDfBYNPymi7crZeJTXuEEiHj47iVR']",0.17,0.16989823,0.00010177
92dd0520f8da54f90b6c6839e6090e4b90fd812b125c355edd0d0d0df912dddd,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qq7h49rthqwce5g2sa67y0kl6wahgf3v8rjdean,0.09152472,BTC,2022-06-18,08:07:42,Hacker DB,Blockchain.info,['12vyPbfJid3p5Ur3t4q4gdHYaQmxTRTrrW'],"['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qjq05wte6jgq046fpz4frqvwdackqndu040q5cz', '3NPcq7LcE5zqS22kqzJnbC75PRWq7dQCxu', '3Md34Qt9htztRjetdsLWHZh33G1ViPzEvE', '1HKNRzqTELGYQQGFLMB37dtFVNWLKpePhi', '3LiuxZms1oSMJVzJSUP4vvTyrBbBP36TQP', 'bc1qq7h49rthqwce5g2sa67y0kl6wahgf3v8rjdean', '374o5HDfBYNPymi7crZeJTXuEEiHj47iVR']",0.17,0.16989823,0.00010177
92dd0520f8da54f90b6c6839e6090e4b90fd812b125c355edd0d0d0df912dddd,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,374o5HDfBYNPymi7crZeJTXuEEiHj47iVR,0.00139719,BTC,2022-06-18,08:07:42,Hacker DB,Blockchain.info,['12vyPbfJid3p5Ur3t4q4gdHYaQmxTRTrrW'],"['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qjq05wte6jgq046fpz4frqvwdackqndu040q5cz', '3NPcq7LcE5zqS22kqzJnbC75PRWq7dQCxu', '3Md34Qt9htztRjetdsLWHZh33G1ViPzEvE', '1HKNRzqTELGYQQGFLMB37dtFVNWLKpePhi', '3LiuxZms1oSMJVzJSUP4vvTyrBbBP36TQP', 'bc1qq7h49rthqwce5g2sa67y0kl6wahgf3v8rjdean', '374o5HDfBYNPymi7crZeJTXuEEiHj47iVR']",0.17,0.16989823,0.00010177
20cdff57d1f63c9306da06b7710f5f620cd65e3d59b8aa3b0bb0bd3160519e16,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qf8z5mnrmla9pm42656yyxxxdvanfagx49nv4kr,0.02366586,BTC,2022-06-15,17:47:39,Hacker DB,Blockchain.info,['bc1q0zgt8lfgc5p8gz4rg76jkugj0duqtlfdps8zfv'],"['bc1qf8z5mnrmla9pm42656yyxxxdvanfagx49nv4kr', 'bc1qrm5v08tx8ejm7l7mq2w9v7ngkdt5vxkryhuau5', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qswq7g8k2egchdwks3ym767renu3nt0t4n00cm3', 'bc1q2nt67dyxyrcyjw9eaqtcdgkqx9svl0j423hr93', 'bc1qyjz3v0fvv7sddc6mkkk605qx24pc9paek4v44d', 'bc1q0zgt8lfgc5p8gz4rg76jkugj0duqtlfdps8zfv']",18.99995033,18.99985155,9.878e-05
20cdff57d1f63c9306da06b7710f5f620cd65e3d59b8aa3b0bb0bd3160519e16,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qrm5v08tx8ejm7l7mq2w9v7ngkdt5vxkryhuau5,0.02386318,BTC,2022-06-15,17:47:39,Hacker DB,Blockchain.info,['bc1q0zgt8lfgc5p8gz4rg76jkugj0duqtlfdps8zfv'],"['bc1qf8z5mnrmla9pm42656yyxxxdvanfagx49nv4kr', 'bc1qrm5v08tx8ejm7l7mq2w9v7ngkdt5vxkryhuau5', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qswq7g8k2egchdwks3ym767renu3nt0t4n00cm3', 'bc1q2nt67dyxyrcyjw9eaqtcdgkqx9svl0j423hr93', 'bc1qyjz3v0fvv7sddc6mkkk605qx24pc9paek4v44d', 'bc1q0zgt8lfgc5p8gz4rg76jkugj0duqtlfdps8zfv']",18.99995033,18.99985155,9.878e-05
20cdff57d1f63c9306da06b7710f5f620cd65e3d59b8aa3b0bb0bd3160519e16,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,0.00427797,BTC,2022-06-15,17:47:39,Hacker DB,Blockchain.info,['bc1q0zgt8lfgc5p8gz4rg76jkugj0duqtlfdps8zfv'],"['bc1qf8z5mnrmla9pm42656yyxxxdvanfagx49nv4kr', 'bc1qrm5v08tx8ejm7l7mq2w9v7ngkdt5vxkryhuau5', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qswq7g8k2egchdwks3ym767renu3nt0t4n00cm3', 'bc1q2nt67dyxyrcyjw9eaqtcdgkqx9svl0j423hr93', 'bc1qyjz3v0fvv7sddc6mkkk605qx24pc9paek4v44d', 'bc1q0zgt8lfgc5p8gz4rg76jkugj0duqtlfdps8zfv']",18.99995033,18.99985155,9.878e-05
20cdff57d1f63c9306da06b7710f5f620cd65e3d59b8aa3b0bb0bd3160519e16,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qswq7g8k2egchdwks3ym767renu3nt0t4n00cm3,0.01351396,BTC,2022-06-15,17:47:39,Hacker DB,Blockchain.info,['bc1q0zgt8lfgc5p8gz4rg76jkugj0duqtlfdps8zfv'],"['bc1qf8z5mnrmla9pm42656yyxxxdvanfagx49nv4kr', 'bc1qrm5v08tx8ejm7l7mq2w9v7ngkdt5vxkryhuau5', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qswq7g8k2egchdwks3ym767renu3nt0t4n00cm3', 'bc1q2nt67dyxyrcyjw9eaqtcdgkqx9svl0j423hr93', 'bc1qyjz3v0fvv7sddc6mkkk605qx24pc9paek4v44d', 'bc1q0zgt8lfgc5p8gz4rg76jkugj0duqtlfdps8zfv']",18.99995033,18.99985155,9.878e-05
20cdff57d1f63c9306da06b7710f5f620cd65e3d59b8aa3b0bb0bd3160519e16,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1q2nt67dyxyrcyjw9eaqtcdgkqx9svl0j423hr93,0.24489527,BTC,2022-06-15,17:47:39,Hacker DB,Blockchain.info,['bc1q0zgt8lfgc5p8gz4rg76jkugj0duqtlfdps8zfv'],"['bc1qf8z5mnrmla9pm42656yyxxxdvanfagx49nv4kr', 'bc1qrm5v08tx8ejm7l7mq2w9v7ngkdt5vxkryhuau5', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qswq7g8k2egchdwks3ym767renu3nt0t4n00cm3', 'bc1q2nt67dyxyrcyjw9eaqtcdgkqx9svl0j423hr93', 'bc1qyjz3v0fvv7sddc6mkkk605qx24pc9paek4v44d', 'bc1q0zgt8lfgc5p8gz4rg76jkugj0duqtlfdps8zfv']",18.99995033,18.99985155,9.878e-05
20cdff57d1f63c9306da06b7710f5f620cd65e3d59b8aa3b0bb0bd3160519e16,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qyjz3v0fvv7sddc6mkkk605qx24pc9paek4v44d,0.49999999,BTC,2022-06-15,17:47:39,Hacker DB,Blockchain.info,['bc1q0zgt8lfgc5p8gz4rg76jkugj0duqtlfdps8zfv'],"['bc1qf8z5mnrmla9pm42656yyxxxdvanfagx49nv4kr', 'bc1qrm5v08tx8ejm7l7mq2w9v7ngkdt5vxkryhuau5', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qswq7g8k2egchdwks3ym767renu3nt0t4n00cm3', 'bc1q2nt67dyxyrcyjw9eaqtcdgkqx9svl0j423hr93', 'bc1qyjz3v0fvv7sddc6mkkk605qx24pc9paek4v44d', 'bc1q0zgt8lfgc5p8gz4rg76jkugj0duqtlfdps8zfv']",18.99995033,18.99985155,9.878e-05
20cdff57d1f63c9306da06b7710f5f620cd65e3d59b8aa3b0bb0bd3160519e16,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1q0zgt8lfgc5p8gz4rg76jkugj0duqtlfdps8zfv,18.18963532,BTC,2022-06-15,17:47:39,Hacker DB,Blockchain.info,['bc1q0zgt8lfgc5p8gz4rg76jkugj0duqtlfdps8zfv'],"['bc1qf8z5mnrmla9pm42656yyxxxdvanfagx49nv4kr', 'bc1qrm5v08tx8ejm7l7mq2w9v7ngkdt5vxkryhuau5', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qswq7g8k2egchdwks3ym767renu3nt0t4n00cm3', 'bc1q2nt67dyxyrcyjw9eaqtcdgkqx9svl0j423hr93', 'bc1qyjz3v0fvv7sddc6mkkk605qx24pc9paek4v44d', 'bc1q0zgt8lfgc5p8gz4rg76jkugj0duqtlfdps8zfv']",18.99995033,18.99985155,9.878e-05
4197ce05111fd0471535fd49944e39c4413536012fd2ec456068d1edab0ca57e,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,0.00473604,BTC,2022-06-15,06:32:23,Hacker DB,Blockchain.info,['bc1qjnpz5crk7c2e87q559lm68vlwr0g6mutyxxpcc'],"['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1q22hp7n28whk5h94z93vm05hfx2zxs8ca9gglk7']",0.02277141,0.0227358,3.561e-05
4197ce05111fd0471535fd49944e39c4413536012fd2ec456068d1edab0ca57e,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1q22hp7n28whk5h94z93vm05hfx2zxs8ca9gglk7,0.01799976,BTC,2022-06-15,06:32:23,Hacker DB,Blockchain.info,['bc1qjnpz5crk7c2e87q559lm68vlwr0g6mutyxxpcc'],"['bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1q22hp7n28whk5h94z93vm05hfx2zxs8ca9gglk7']",0.02277141,0.0227358,3.561e-05
40849c099e267e145e52b720b48d00425a5d27b17da5833ee0e0aae0fa18adbf,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,1FxFRpcBW9gBvcmM8bBfdGva9H3RUxASiB,49.9993,BTC,2022-06-14,00:46:25,Hacker DB,Blockchain.info,['bc1q0zgt8lfgc5p8gz4rg76jkugj0duqtlfdps8zfv'],"['1FxFRpcBW9gBvcmM8bBfdGva9H3RUxASiB', '3EXwRoRvDkfxip9ffnS6J2bFLDvHmH7b1A', '1FxFRpcBW9gBvcmM8bBfdGva9H3RUxASiB', '18vpRm9gLhjhZVdXcEvVgGsop9JWrjDGSG', 'bc1qjww5htyz9gs6cc7pxvs3j4vvvmduty5z6u66uc', 'bc1qvsk6zz8c6n3nsfc0x94xl200sp78sf89yfqp83', 'bc1q7rsu44qj5jcv7zwg45mhqm5wjtnqfwquna366x', 'bc1qr3t3a3ylucvj2hyzvnxy5x30ft5p6ttxzhq8jd', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qhg2eypwjzk33vc7gq4asxpw3m4rl5edpj0mlem', 'bc1q0zgt8lfgc5p8gz4rg76jkugj0duqtlfdps8zfv']",190.0,189.9998794,0.0001206
40849c099e267e145e52b720b48d00425a5d27b17da5833ee0e0aae0fa18adbf,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,3EXwRoRvDkfxip9ffnS6J2bFLDvHmH7b1A,39.9993,BTC,2022-06-14,00:46:25,Hacker DB,Blockchain.info,['bc1q0zgt8lfgc5p8gz4rg76jkugj0duqtlfdps8zfv'],"['1FxFRpcBW9gBvcmM8bBfdGva9H3RUxASiB', '3EXwRoRvDkfxip9ffnS6J2bFLDvHmH7b1A', '1FxFRpcBW9gBvcmM8bBfdGva9H3RUxASiB', '18vpRm9gLhjhZVdXcEvVgGsop9JWrjDGSG', 'bc1qjww5htyz9gs6cc7pxvs3j4vvvmduty5z6u66uc', 'bc1qvsk6zz8c6n3nsfc0x94xl200sp78sf89yfqp83', 'bc1q7rsu44qj5jcv7zwg45mhqm5wjtnqfwquna366x', 'bc1qr3t3a3ylucvj2hyzvnxy5x30ft5p6ttxzhq8jd', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qhg2eypwjzk33vc7gq4asxpw3m4rl5edpj0mlem', 'bc1q0zgt8lfgc5p8gz4rg76jkugj0duqtlfdps8zfv']",190.0,189.9998794,0.0001206
40849c099e267e145e52b720b48d00425a5d27b17da5833ee0e0aae0fa18adbf,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,1FxFRpcBW9gBvcmM8bBfdGva9H3RUxASiB,39.9993,BTC,2022-06-14,00:46:25,Hacker DB,Blockchain.info,['bc1q0zgt8lfgc5p8gz4rg76jkugj0duqtlfdps8zfv'],"['1FxFRpcBW9gBvcmM8bBfdGva9H3RUxASiB', '3EXwRoRvDkfxip9ffnS6J2bFLDvHmH7b1A', '1FxFRpcBW9gBvcmM8bBfdGva9H3RUxASiB', '18vpRm9gLhjhZVdXcEvVgGsop9JWrjDGSG', 'bc1qjww5htyz9gs6cc7pxvs3j4vvvmduty5z6u66uc', 'bc1qvsk6zz8c6n3nsfc0x94xl200sp78sf89yfqp83', 'bc1q7rsu44qj5jcv7zwg45mhqm5wjtnqfwquna366x', 'bc1qr3t3a3ylucvj2hyzvnxy5x30ft5p6ttxzhq8jd', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qhg2eypwjzk33vc7gq4asxpw3m4rl5edpj0mlem', 'bc1q0zgt8lfgc5p8gz4rg76jkugj0duqtlfdps8zfv']",190.0,189.9998794,0.0001206
40849c099e267e145e52b720b48d00425a5d27b17da5833ee0e0aae0fa18adbf,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,18vpRm9gLhjhZVdXcEvVgGsop9JWrjDGSG,39.9993,BTC,2022-06-14,00:46:25,Hacker DB,Blockchain.info,['bc1q0zgt8lfgc5p8gz4rg76jkugj0duqtlfdps8zfv'],"['1FxFRpcBW9gBvcmM8bBfdGva9H3RUxASiB', '3EXwRoRvDkfxip9ffnS6J2bFLDvHmH7b1A', '1FxFRpcBW9gBvcmM8bBfdGva9H3RUxASiB', '18vpRm9gLhjhZVdXcEvVgGsop9JWrjDGSG', 'bc1qjww5htyz9gs6cc7pxvs3j4vvvmduty5z6u66uc', 'bc1qvsk6zz8c6n3nsfc0x94xl200sp78sf89yfqp83', 'bc1q7rsu44qj5jcv7zwg45mhqm5wjtnqfwquna366x', 'bc1qr3t3a3ylucvj2hyzvnxy5x30ft5p6ttxzhq8jd', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qhg2eypwjzk33vc7gq4asxpw3m4rl5edpj0mlem', 'bc1q0zgt8lfgc5p8gz4rg76jkugj0duqtlfdps8zfv']",190.0,189.9998794,0.0001206
40849c099e267e145e52b720b48d00425a5d27b17da5833ee0e0aae0fa18adbf,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qjww5htyz9gs6cc7pxvs3j4vvvmduty5z6u66uc,0.02624717,BTC,2022-06-14,00:46:25,Hacker DB,Blockchain.info,['bc1q0zgt8lfgc5p8gz4rg76jkugj0duqtlfdps8zfv'],"['1FxFRpcBW9gBvcmM8bBfdGva9H3RUxASiB', '3EXwRoRvDkfxip9ffnS6J2bFLDvHmH7b1A', '1FxFRpcBW9gBvcmM8bBfdGva9H3RUxASiB', '18vpRm9gLhjhZVdXcEvVgGsop9JWrjDGSG', 'bc1qjww5htyz9gs6cc7pxvs3j4vvvmduty5z6u66uc', 'bc1qvsk6zz8c6n3nsfc0x94xl200sp78sf89yfqp83', 'bc1q7rsu44qj5jcv7zwg45mhqm5wjtnqfwquna366x', 'bc1qr3t3a3ylucvj2hyzvnxy5x30ft5p6ttxzhq8jd', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qhg2eypwjzk33vc7gq4asxpw3m4rl5edpj0mlem', 'bc1q0zgt8lfgc5p8gz4rg76jkugj0duqtlfdps8zfv']",190.0,189.9998794,0.0001206
40849c099e267e145e52b720b48d00425a5d27b17da5833ee0e0aae0fa18adbf,bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c,bc1qvsk6zz8c6n3nsfc0x94xl200sp78sf89yfqp83,0.00490274,BTC,2022-06-14,00:46:25,Hacker DB,Blockchain.info,['bc1q0zgt8lfgc5p8gz4rg76jkugj0duqtlfdps8zfv'],"['1FxFRpcBW9gBvcmM8bBfdGva9H3RUxASiB', '3EXwRoRvDkfxip9ffnS6J2bFLDvHmH7b1A', '1FxFRpcBW9gBvcmM8bBfdGva9H3RUxASiB', '18vpRm9gLhjhZVdXcEvVgGsop9JWrjDGSG', 'bc1qjww5htyz9gs6cc7pxvs3j4vvvmduty5z6u66uc', 'bc1qvsk6zz8c6n3nsfc0x94xl200sp78sf89yfqp83', 'bc1q7rsu44qj5jcv7zwg45mhqm5wjtnqfwquna366x', 'bc1qr3t3a3ylucvj2hyzvnxy5x30ft5p6ttxzhq8jd', 'bc1qtfy5lwl6gxc4szqz0gn50s65yrh0p5pyvlm75c', 'bc1qhg2eypwjzk33vc7gq4asxpw3m4rl5edpj0mlem', 'bc1q0zgt8lfgc5p8gz4rg76jkugj0duqtlfdps8zfv']",190.0,189.9998794,0.0001206
